name,team,date_of_birth,palce_of_birth,role,height,test_bat_rank,odi_bat_rank,t20_bat_rank,test_bow_rank,odi_bow_rank,t20_bow_rank,link,bat_path,bow_path,BT_Test_M,BT_Test_Inn,BT_Test_NO,BT_Test_Runs,BT_Test_HS,BT_Test_Avg,BT_Test_BF,BT_Test_SR,BT_Test_100,BT_Test_200,BT_Test_50,BT_Test_4s,BT_Test_6s,BT_ODI_M,BT_ODI_Inn,BT_ODI_NO,BT_ODI_Runs,BT_ODI_HS,BT_ODI_Avg,BT_ODI_BF,BT_ODI_SR,BT_ODI_100,BT_ODI_200,BT_ODI_50,BT_ODI_4s,BT_ODI_6s,BT_T20I_M,BT_T20I_Inn,BT_T20I_NO,BT_T20I_Runs,BT_T20I_HS,BT_T20I_Avg,BT_T20I_BF,BT_T20I_SR,BT_T20I_100,BT_T20I_200,BT_T20I_50,BT_T20I_4s,BT_T20I_6s,BT_IPL_M,BT_IPL_Inn,BT_IPL_NO,BT_IPL_Runs,BT_IPL_HS,BT_IPL_Avg,BT_IPL_BF,BT_IPL_SR,BT_IPL_100,BT_IPL_200,BT_IPL_50,BT_IPL_4s,BT_IPL_6s,BW_Test_M,BW_Test_Inn,BW_Test_B,BW_Test_Runs,BW_Test_Wkts,BW_Test_BBI,BW_Test_BBM,BW_Test_Econ,BW_Test_Avg,BW_Test_SR,BW_Test_5W,BW_Test_10W,BW_ODI_M,BW_ODI_Inn,BW_ODI_B,BW_ODI_Runs,BW_ODI_Wkts,BW_ODI_BBI,BW_ODI_BBM,BW_ODI_Econ,BW_ODI_Avg,BW_ODI_SR,BW_ODI_5W,BW_ODI_10W,BW_T20I_M,BW_T20I_Inn,BW_T20I_B,BW_T20I_Runs,BW_T20I_Wkts,BW_T20I_BBI,BW_T20I_BBM,BW_T20I_Econ,BW_T20I_Avg,BW_T20I_SR,BW_T20I_5W,BW_T20I_10W,BW_IPL_M,BW_IPL_Inn,BW_IPL_B,BW_IPL_Runs,BW_IPL_Wkts,BW_IPL_BBI,BW_IPL_BBM,BW_IPL_Econ,BW_IPL_Avg,BW_IPL_SR,BW_IPL_5W,BW_IPL_10W
Jack Board,England,"Feb 23, 1867","Apr 15, 1924 (57 years)","Clifton, Bristol",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4958,Scores/bat_4958.csv,Scores/bow_4958.csv,6,12,2,108,29,10.8,0,0.0,0,0,0,4,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Willis Cuttell,England,"Sep 13, 1863","Dec 09, 1929 (66 years)","Sheffield, Yorkshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4959,Scores/bat_4959.csv,Scores/bow_4959.csv,2,4,0,65,21,16.25,0,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,342,73,6,3/17,5/59,1.28,12.17,57.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Schofield Haigh,England,"Mar 19, 1871","Feb 27, 1921 (49 years)","Berry Brow, Huddersfield, Yorkshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4960,Scores/bat_4960.csv,Scores/bow_4960.csv,11,18,3,113,25,7.53,0,0.0,0,0,0,6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,16,1374,622,24,6/11,9/99,2.72,25.92,57.25,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Frank Milligan,England,"Mar 19, 1870","Mar 31, 1900 (30 years)","Farnborough, Hampshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4961,Scores/bat_4961.csv,Scores/bow_4961.csv,2,4,0,58,38,14.5,0,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,54,29,0,0/0,0/0,3.22,0.0,0.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albert Trott,England,"Feb 06, 1873","Jul 30, 1914 (41 years)","Abbotsford, Melbourne, Victoria, Australia",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4962,Scores/bat_4962.csv,Scores/bow_4962.csv,5,9,3,228,85,38.0,0,0.0,0,0,2,22,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,8,1042,390,26,8/43,9/110,2.25,15.0,40.08,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Johnny Tyldesley,England,"Nov 22, 1873","Nov 27, 1930 (57 years)","Roe Green, Worsley, Lancashire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4963,Scores/bat_4963.csv,Scores/bow_4963.csv,31,55,1,1661,138,30.76,0,0.0,4,0,9,123,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sir Pelham Warner,England,"Oct 02, 1873","Jan 30, 1963 (89 years)","The Hall, Port of Spain, Trinidad",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4964,Scores/bat_4964.csv,Scores/bow_4964.csv,15,28,2,622,132,23.92,1,0.0,1,0,3,36,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Clem Wilson,England,"May 15, 1875","Feb 08, 1944 (68 years)","Bolsterstone, Yorkshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4965,Scores/bat_4965.csv,Scores/bow_4965.csv,2,4,1,42,18,14.0,0,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alfred Archer,England,"Dec 06, 1871","Jul 15, 1935 (63 years)","Richmond-upon-Thames, Surrey",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4966,Scores/bat_4966.csv,Scores/bow_4966.csv,1,2,1,31,24,31.0,0,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Wilfred Rhodes,England,"Oct 29, 1877","Jul 08, 1973 (95 years)","North Moor, Kirkheaton, Yorkshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4967,Scores/bat_4967.csv,Scores/bow_4967.csv,58,98,21,2325,179,30.19,1776,130.91,2,0,11,109,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,90,8371,3425,127,8/68,15/124,2.45,26.97,65.91,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Gilbert Jessop,England,"May 19, 1874","May 11, 1955 (80 years)","Cheltenham, Gloucestershire",5 ft 7 in,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4968,Scores/bat_4968.csv,Scores/bow_4968.csv,18,26,0,569,104,21.88,16,0.0,1,0,3,61,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,14,775,354,10,4/68,4/91,2.74,35.4,77.5,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Walter Mead,England,"Apr 01, 1868","Mar 18, 1954 (85 years)","Clapton, London",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4969,Scores/bat_4969.csv,Scores/bow_4969.csv,1,2,0,7,7,3.5,0,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,318,91,1,1/91,1/91,1.72,91.0,318.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Charlie Townsend,England,"Nov 07, 1876","Oct 17, 1958 (81 years)","Clifton, Bristol",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4970,Scores/bat_4970.csv,Scores/bow_4970.csv,2,3,0,51,38,17.0,0,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,168,75,3,3/50,3/50,2.68,25.0,56.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Willie Quaife,England,"Mar 17, 1872","Oct 13, 1951 (79 years)","Newhaven, Sussex",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4971,Scores/bat_4971.csv,Scores/bow_4971.csv,7,13,1,228,68,19.0,0,0.0,0,0,1,10,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,1,18,6,0,0/6,0/6,2.0,0.0,0.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sailor Young,England,"Feb 05, 1876","Dec 12, 1964 (88 years)","Leyton, Essex",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4972,Scores/bat_4972.csv,Scores/bow_4972.csv,2,2,0,43,43,21.5,0,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,667,262,12,4/30,6/102,2.36,21.83,55.58,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
George Hirst,England,"Sep 07, 1871","May 10, 1954 (82 years)","Kirkheaton, Yorkshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4973,Scores/bat_4973.csv,Scores/bow_4973.csv,24,38,3,790,85,22.57,0,0.0,0,0,5,58,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,44,4045,1770,59,5/48,9/86,2.63,30.0,68.56,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Bill Bradley,England,"Jan 02, 1875","Jun 19, 1944 (69 years)","Sydenham, London",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4974,Scores/bat_4974.csv,Scores/bow_4974.csv,2,2,1,23,23,23.0,0,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,750,233,6,5/67,6/149,1.86,38.83,125.0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arthur Jones,England,"Aug 16, 1872","Dec 21, 1914 (42 years)","Shelton, Nottinghamshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4975,Scores/bat_4975.csv,Scores/bow_4975.csv,12,21,0,291,34,13.86,0,0.0,0,0,0,7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,4,270,133,3,3/73,3/116,2.96,44.33,90.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sydney Barnes,England,"Apr 19, 1873","Dec 26, 1967 (94 years)","Smethwick, Staffordshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4976,Scores/bat_4976.csv,Scores/bow_4976.csv,27,39,9,242,38,8.07,83,0.0,0,0,0,6,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,50,7873,3106,189,9/103,17/159,2.37,16.43,41.66,24,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Charlie Blythe,England,"May 30, 1879","Nov 08, 1917 (38 years)","Deptford, Kent",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4977,Scores/bat_4977.csv,Scores/bow_4977.csv,19,31,12,183,27,9.63,1,0.0,0,0,0,12,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,37,4546,1863,100,8/59,15/99,2.46,18.63,45.46,9,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Len Braund,England,"Oct 18, 1875","Dec 23, 1955 (80 years)","Clewer, Berkshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4978,Scores/bat_4978.csv,Scores/bow_4978.csv,23,41,3,987,104,25.97,2,0.0,3,0,2,93,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,38,3805,1810,47,8/81,9/87,2.85,38.51,80.96,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
John Gunn,England,"Jul 19, 1876","Aug 21, 1963 (87 years)","Hucknall Torkard, Nottinghamshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4979,Scores/bat_4979.csv,Scores/bow_4979.csv,6,10,2,85,24,10.62,0,0.0,0,0,0,8,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,9,999,387,18,5/76,8/164,2.32,21.5,55.5,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Charlie McGahey,England,"Feb 12, 1871","Jan 10, 1935 (63 years)","Stepney, London",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4980,Scores/bat_4980.csv,Scores/bow_4980.csv,2,4,0,38,18,9.5,0,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lionel Palairet,England,"May 27, 1870","Mar 27, 1933 (62 years)","Broughton East, Grange-over-Sands, Lancashire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4981,Scores/bat_4981.csv,Scores/bow_4981.csv,2,4,0,49,20,12.25,0,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Fred Tate,England,"Jul 24, 1867","Feb 24, 1943 (75 years)","Brighton, Sussex",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4982,Scores/bat_4982.csv,Scores/bow_4982.csv,1,2,1,9,5,9.0,4,0.0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,96,51,2,2/7,2/51,3.19,25.5,48.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ted Arnold,England,"Nov 07, 1876","Oct 25, 1942 (65 years)","Withycombe Raleigh, Exmouth, Devon",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4983,Scores/bat_4983.csv,Scores/bow_4983.csv,10,15,3,160,40,13.33,6,0.0,0,0,0,5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,19,1677,788,31,5/37,6/70,2.82,25.42,54.1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Bernard Bosanquet,England,"Oct 13, 1877","Oct 12, 1936 (58 years)","Bulls Cross, Enfield, Middlesex",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4984,Scores/bat_4984.csv,Scores/bow_4984.csv,7,14,3,147,27,13.36,0,0.0,0,0,0,5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,11,970,604,25,8/107,8/136,3.74,24.16,38.8,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tip Foster,England,"Apr 16, 1878","May 13, 1914 (36 years)","Malvern, Worcestershire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4985,Scores/bat_4985.csv,Scores/bow_4985.csv,8,13,0,553,287,42.54,0,0.0,1,1,1,58,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albert Relf,England,"Jun 26, 1874","Mar 26, 1937 (62 years)","Burwash, Sussex",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4986,Scores/bat_4986.csv,Scores/bow_4986.csv,13,21,3,416,63,23.11,0,0.0,0,0,1,28,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,21,1764,624,25,5/85,6/94,2.12,24.96,70.56,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arthur Fielder,England,"Jul 19, 1877","Aug 30, 1949 (72 years)","Plaxtol, Tonbridge, Kent",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4987,Scores/bat_4987.csv,Scores/bow_4987.csv,6,12,5,78,20,11.14,1,0.0,0,0,0,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,10,1491,711,26,6/82,9/170,2.86,27.35,57.35,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albert Knight,England,"Oct 08, 1872","Apr 25, 1946 (73 years)",Leicester,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4988,Scores/bat_4988.csv,Scores/bow_4988.csv,3,6,1,81,70,16.2,0,0.0,0,0,1,7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lucky Denton,England,"Jul 04, 1874","Feb 16, 1950 (75 years)","Thornes, Wakefield, Yorkshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4989,Scores/bat_4989.csv,Scores/bow_4989.csv,11,22,1,424,104,20.19,0,0.0,1,0,1,23,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Arnold Warren,England,"Apr 02, 1875","Sep 03, 1951 (76 years)","Codnor Park, Derbyshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4990,Scores/bat_4990.csv,Scores/bow_4990.csv,1,1,0,7,7,7.0,0,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,236,113,6,5/57,6/113,2.87,18.83,39.33,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Walter Brearley,England,"Mar 11, 1876","Jan 30, 1937 (60 years)","Bolton, Lancashire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4991,Scores/bat_4991.csv,Scores/bow_4991.csv,4,5,2,21,11,7.0,4,0.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,7,705,359,17,5/110,8/126,3.06,21.12,41.47,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Reggie Spooner,England,"Oct 21, 1880","Oct 02, 1961 (80 years)","Litherland, Lancashire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4992,Scores/bat_4992.csv,Scores/bow_4992.csv,10,15,0,481,119,32.07,0,0.0,1,0,4,25,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jack Crawford,England,"Dec 01, 1886","May 02, 1963 (76 years)","Cane Hill, Surrey",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4993,Scores/bat_4993.csv,Scores/bow_4993.csv,12,23,2,469,74,22.33,1,0.0,0,0,2,50,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,23,2203,1150,39,5/48,8/120,3.13,29.49,56.49,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Frederick Fane,England,"Apr 27, 1875","Nov 27, 1960 (85 years)","Curragh Camp, Co Kildare, Ireland",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4994,Scores/bat_4994.csv,Scores/bow_4994.csv,14,27,1,682,143,26.23,2,0.0,1,0,3,49,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ernie Hayes,England,"Nov 06, 1876","Dec 02, 1953 (77 years)","Peckham, London",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4995,Scores/bat_4995.csv,Scores/bow_4995.csv,5,9,1,86,35,10.75,0,0.0,0,0,0,7,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,3,90,52,1,1/28,1/28,3.47,52.0,90.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Walter Lees,England,"Dec 25, 1875","Sep 10, 1924 (48 years)","Sowerby Bridge, Yorkshire",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4996,Scores/bat_4996.csv,Scores/bow_4996.csv,5,9,3,66,25,11.0,0,0.0,0,0,0,9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,9,1256,467,26,6/78,9/163,2.23,17.96,48.31,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Leonard Moon,England,"Feb 09, 1878","Nov 23, 1916 (38 years)","Kensington, London",--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/4997,Scores/bat_4997.csv,Scores/bow_4997.csv,4,8,0,182,36,22.75,0,0.0,0,0,0,19,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
