name,team,date_of_birth,palce_of_birth,role,height,test_bat_rank,odi_bat_rank,t20_bat_rank,test_bow_rank,odi_bow_rank,t20_bow_rank,link,bat_path,bow_path,BT_Test_M,BT_Test_Inn,BT_Test_NO,BT_Test_Runs,BT_Test_HS,BT_Test_Avg,BT_Test_BF,BT_Test_SR,BT_Test_100,BT_Test_200,BT_Test_50,BT_Test_4s,BT_Test_6s,BT_ODI_M,BT_ODI_Inn,BT_ODI_NO,BT_ODI_Runs,BT_ODI_HS,BT_ODI_Avg,BT_ODI_BF,BT_ODI_SR,BT_ODI_100,BT_ODI_200,BT_ODI_50,BT_ODI_4s,BT_ODI_6s,BT_T20I_M,BT_T20I_Inn,BT_T20I_NO,BT_T20I_Runs,BT_T20I_HS,BT_T20I_Avg,BT_T20I_BF,BT_T20I_SR,BT_T20I_100,BT_T20I_200,BT_T20I_50,BT_T20I_4s,BT_T20I_6s,BT_IPL_M,BT_IPL_Inn,BT_IPL_NO,BT_IPL_Runs,BT_IPL_HS,BT_IPL_Avg,BT_IPL_BF,BT_IPL_SR,BT_IPL_100,BT_IPL_200,BT_IPL_50,BT_IPL_4s,BT_IPL_6s,BW_Test_M,BW_Test_Inn,BW_Test_B,BW_Test_Runs,BW_Test_Wkts,BW_Test_BBI,BW_Test_BBM,BW_Test_Econ,BW_Test_Avg,BW_Test_SR,BW_Test_5W,BW_Test_10W,BW_ODI_M,BW_ODI_Inn,BW_ODI_B,BW_ODI_Runs,BW_ODI_Wkts,BW_ODI_BBI,BW_ODI_BBM,BW_ODI_Econ,BW_ODI_Avg,BW_ODI_SR,BW_ODI_5W,BW_ODI_10W,BW_T20I_M,BW_T20I_Inn,BW_T20I_B,BW_T20I_Runs,BW_T20I_Wkts,BW_T20I_BBI,BW_T20I_BBM,BW_T20I_Econ,BW_T20I_Avg,BW_T20I_SR,BW_T20I_5W,BW_T20I_10W,BW_IPL_M,BW_IPL_Inn,BW_IPL_B,BW_IPL_Runs,BW_IPL_Wkts,BW_IPL_BBI,BW_IPL_BBM,BW_IPL_Econ,BW_IPL_Avg,BW_IPL_SR,BW_IPL_5W,BW_IPL_10W
Imad Wasim,Pakistan,"Dec 18, 1988 (33 years)","Swansea, Glamorgan, Wales",Bowling Allrounder,--,--,70,--,--,64,--,https://www.cricbuzz.com/profiles/10408/imad-wasim,Scores/bat_10408.csv,Scores/bow_10408.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,55,40,17,986,63,42.87,894,110.29,0,0,5,91,19,58,37,11,339,47,13.04,236,143.64,0,0,0,35,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,53,2403,1957,44,5/14,5/14,4.89,44.48,54.61,1,0,58,57,1224,1292,55,5/14,5/14,6.33,23.49,22.25,1,0,-,-,-,-,-,-,-,-,-,-,-,-
Sarfaraz Ahmed,Pakistan,"May 22, 1987 (35 years)","Karachi, Sind",WK-Batsman,--,--,78,--,--,--,--,https://www.cricbuzz.com/profiles/881/sarfaraz-ahmed,Scores/bat_881.csv,Scores/bow_881.csv,49,86,13,2657,112,36.4,3743,70.99,3,0,18,268,8,117,91,22,2315,105,33.55,2635,87.86,2,0,11,174,12,61,42,12,818,89,27.27,653,125.27,0,0,3,79,15,-,-,-,-,-,-,-,-,-,-,-,-,-,49,-,-,-,-,-,-,-,-,-,-,-,117,1,12,15,0,0/15,0/15,7.5,0.0,0.0,0,0,61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Wahab Riaz,Pakistan,"Jun 28, 1985 (37 years)","Lahore, Punjab",Bowler,--,--,--,--,--,86,--,https://www.cricbuzz.com/profiles/1051/wahab-riaz,Scores/bat_1051.csv,Scores/bow_1051.csv,27,41,5,306,39,8.5,727,42.09,0,0,0,32,5,91,66,15,740,54,14.51,849,87.16,0,0,3,55,30,36,18,6,154,30,12.83,123,125.2,0,0,0,10,7,-,-,-,-,-,-,-,-,-,-,-,-,-,27,49,5018,2864,83,5/63,7/134,3.42,34.51,60.46,2,0,91,90,4327,4117,120,5/46,5/46,5.71,34.31,36.06,1,0,36,35,710,971,34,3/18,3/18,8.21,28.56,20.88,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Shaheen Afridi,Pakistan,"Apr 06, 2000 (22 years)",Khyber Agency,Bowler,--,--,--,--,5,5,17,https://www.cricbuzz.com/profiles/12160/shaheen-afridi,Scores/bat_12160.csv,Scores/bow_12160.csv,25,32,8,145,19,6.04,382,37.96,0,0,0,20,2,32,16,10,102,19,17.0,149,68.46,0,0,0,9,2,47,8,4,41,16,10.25,32,128.12,0,0,0,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,25,42,4858,2462,99,6/51,10/94,3.04,24.87,49.07,4,1,32,31,1611,1480,62,6/35,6/35,5.51,23.87,25.98,2,0,47,47,1035,1298,58,4/22,4/22,7.52,22.38,17.84,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Hasan Ali,Pakistan,"Jul 02, 1994 (28 years)","Mandi Bahauddin, Punjab",Bowler,--,--,--,--,18,67,--,https://www.cricbuzz.com/profiles/11320/hasan-ali,Scores/bat_11320.csv,Scores/bow_11320.csv,21,32,5,366,30,13.56,485,75.46,0,0,0,32,20,60,35,11,363,59,15.12,299,121.4,0,0,2,24,24,50,19,10,129,23,14.33,69,186.96,0,0,0,7,11,-,-,-,-,-,-,-,-,-,-,-,-,-,21,40,3696,1892,77,5/27,10/114,3.07,24.57,48.0,6,1,60,58,2882,2763,91,5/34,5/34,5.75,30.36,31.67,4,0,50,49,1015,1414,60,4/18,4/18,8.36,23.57,16.92,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Mohammad Hasnain,Pakistan,"Apr 05, 2000 (22 years)","Hyderabad, Pakistan",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/14248/mohammad-hasnain,Scores/bat_14248.csv,Scores/bow_14248.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,8,4,2,43,28,21.5,26,165.38,0,0,0,7,1,27,12,11,24,8,24.0,26,92.31,0,0,0,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,426,455,12,5/26,5/26,6.41,37.92,35.5,1,0,27,26,606,853,25,3/37,3/37,8.45,34.12,24.24,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Mohammad Amir,Pakistan,"Apr 13, 1992 (30 years)","Gujjar Khan, Punjab",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/1917/mohammad-amir,Scores/bat_1917.csv,Scores/bow_1917.csv,36,67,11,751,48,13.41,1980,37.93,0,0,0,91,3,61,30,10,363,73,18.15,444,81.76,0,0,2,32,8,50,14,6,59,21,7.38,72,81.94,0,0,0,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,36,67,7619,3627,119,6/44,7/64,2.86,30.48,64.03,4,0,61,60,3013,2400,81,5/30,5/30,4.78,29.63,37.2,1,0,50,50,1079,1263,59,4/13,4/13,7.02,21.41,18.29,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Lahiru Thirimanne,Sri Lanka,"Aug 09, 1989 (33 years)",Moratuwa,Batsman,--,83,--,--,--,--,--,https://www.cricbuzz.com/profiles/6243/lahiru-thirimanne,Scores/bat_6243.csv,Scores/bow_6243.csv,44,85,6,2088,155,26.43,5294,39.44,3,0,10,207,3,127,105,14,3164,139,34.77,4389,72.09,4,0,21,244,25,26,20,2,291,44,16.17,267,108.99,0,0,0,27,5,-,-,-,-,-,-,-,-,-,-,-,-,-,44,5,84,51,0,0/5,0/5,3.64,0.0,0.0,0,0,127,4,104,94,3,2/36,2/36,5.42,31.33,34.67,0,0,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dimuth Karunaratne,Sri Lanka,"Apr 21, 1988 (34 years)",Colombo,Batsman,6 ft 0 in,8,--,--,--,--,--,https://www.cricbuzz.com/profiles/7952/dimuth-karunaratne,Scores/bat_7952.csv,Scores/bow_7952.csv,82,158,6,6023,244,39.62,12032,50.06,14,1,31,628,9,34,30,2,767,97,27.39,1031,74.39,0,0,6,71,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,82,14,308,199,2,1/12,1/12,3.88,99.5,154.0,0,0,34,2,16,18,0,0/7,0/7,6.75,0.0,0.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Avishka Fernando,Sri Lanka,"Apr 05, 1998 (24 years)",Wadduwa,Batsman,--,--,54,--,--,--,--,https://www.cricbuzz.com/profiles/10939/avishka-fernando,Scores/bat_10939.csv,Scores/bow_10939.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,26,26,0,964,127,37.08,1044,92.34,3,0,5,95,16,32,30,2,336,37,12.0,355,94.65,0,0,0,26,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Angelo Mathews,Sri Lanka,"Jun 02, 1987 (35 years)",Colombo,Batting Allrounder,--,22,67,--,--,--,--,https://www.cricbuzz.com/profiles/1629/angelo-mathews,Scores/bat_1629.csv,Scores/bow_1629.csv,100,178,24,6953,200,45.15,14416,48.23,13,1,38,716,75,218,188,48,5835,139,41.68,7003,83.32,3,0,40,461,89,78,63,18,1148,81,25.51,975,117.74,0,0,5,73,38,49,42,11,724,65,23.35,575,125.91,0,0,1,44,29,100,83,3930,1766,33,4/44,4/60,2.7,53.52,119.09,0,0,218,158,5191,4003,120,6/20,6/20,4.63,33.36,43.26,1,0,78,61,1029,1200,38,3/16,3/16,7.0,31.58,27.08,0,0,49,44,791,1079,27,4/19,4/19,8.18,39.96,29.3,0,0
Dhananjaya de Silva,Sri Lanka,"Sep 06, 1991 (31 years)",Colombo,Batting Allrounder,5 ft 8 in,43,73,91,86,54,--,https://www.cricbuzz.com/profiles/7872/dhananjaya-de-silva,Scores/bat_7872.csv,Scores/bow_7872.csv,45,81,4,2815,173,36.56,4972,56.62,9,0,10,337,20,63,59,8,1346,91,26.39,1737,77.49,0,0,8,135,9,33,32,3,626,66,21.59,550,113.82,0,0,3,52,10,-,-,-,-,-,-,-,-,-,-,-,-,-,45,67,3171,1770,33,3/25,5/51,3.35,53.64,96.09,0,0,63,53,1622,1369,35,3/32,3/32,5.06,39.11,46.34,0,0,33,20,247,276,12,2/22,2/22,6.7,23.0,20.58,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Milinda Siriwardana,Sri Lanka,"Dec 04, 1985 (37 years)",Nagoda,Batting Allrounder,5 ft 11 in,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/7891/milinda-siriwardana,Scores/bat_7891.csv,Scores/bow_7891.csv,5,9,0,298,68,33.11,454,65.64,0,0,2,32,11,27,24,1,516,66,22.43,525,98.29,0,0,3,39,13,22,19,3,275,42,17.19,208,132.21,0,0,0,16,12,-,-,-,-,-,-,-,-,-,-,-,-,-,5,9,413,257,11,3/25,5/51,3.73,23.36,37.55,0,0,27,21,601,547,9,2/27,2/27,5.46,60.78,66.78,0,0,22,13,138,206,8,2/17,2/17,8.96,25.75,17.25,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Thisara Perera,Sri Lanka,"Apr 03, 1989 (33 years)",Colombo,Bowling Allrounder,6 ft 1 in,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/2281/thisara-perera,Scores/bat_2281.csv,Scores/bow_2281.csv,6,10,0,203,75,20.3,278,73.02,0,0,1,21,4,166,133,16,2338,140,19.98,2086,112.08,1,0,10,176,84,84,74,22,1204,61,23.15,794,151.64,0,0,3,88,64,37,30,8,422,40,19.18,307,137.46,0,0,0,23,26,6,8,954,653,11,4/63,4/151,4.11,59.36,86.73,0,0,166,157,5900,5740,175,6/44,6/44,5.84,32.8,33.71,4,0,84,67,1102,1717,51,3/24,3/24,9.35,33.67,21.61,0,0,37,36,698,1016,31,3/20,3/20,8.73,32.77,22.52,0,0
Isuru Udana,Sri Lanka,"Feb 17, 1988 (34 years)",Balangoda,Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/1920/isuru-udana,Scores/bat_1920.csv,Scores/bow_1920.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,21,18,4,237,78,16.93,249,95.18,0,0,1,17,10,35,25,11,256,84,18.29,186,137.63,0,0,1,16,14,10,4,1,15,10,5.0,11,136.36,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,21,21,909,950,18,3/82,3/82,6.27,52.78,50.5,0,0,35,32,631,915,27,3/11,3/11,8.7,33.89,23.37,0,0,10,10,174,282,8,2/41,2/41,9.72,35.25,21.75,0,0
Jeevan Mendis,Sri Lanka,"Jan 15, 1983 (39 years)",--,Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/6470/jeevan-mendis,Scores/bat_6470.csv,Scores/bow_6470.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,58,44,10,636,72,18.71,769,82.7,0,0,1,48,13,22,15,4,208,43,18.91,174,119.54,0,0,0,18,6,3,3,0,23,12,7.67,27,85.19,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,58,49,1404,1204,28,3/15,3/15,5.15,43.0,50.14,0,0,22,14,210,249,12,3/24,3/24,7.11,20.75,17.5,0,0,3,2,30,36,1,1/16,1/16,7.2,36.0,30.0,0,0
Kusal Perera,Sri Lanka,"Aug 17, 1990 (32 years)",Kalubowila,WK-Batsman,--,76,61,--,--,--,--,https://www.cricbuzz.com/profiles/8116/kusal-perera,Scores/bat_8116.csv,Scores/bow_8116.csv,22,41,3,1177,153,30.97,1629,72.25,2,0,7,151,12,107,102,4,3071,135,31.34,3327,92.31,6,0,15,333,50,60,59,1,1539,84,26.53,1172,131.31,0,0,12,144,51,2,2,0,14,14,7.0,13,107.69,0,0,0,3,0,22,-,-,-,-,-,-,-,-,-,-,-,107,-,-,-,-,-,-,-,-,-,-,-,60,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-
Kusal Mendis,Sri Lanka,"Feb 02, 1995 (27 years)",Moratuwa,WK-Batsman,--,54,46,46,--,--,--,https://www.cricbuzz.com/profiles/9494/kusal-mendis,Scores/bat_9494.csv,Scores/bow_9494.csv,54,103,4,3402,196,34.36,6162,55.21,7,0,15,415,29,90,88,5,2616,119,31.52,3085,84.8,2,0,20,258,39,49,49,2,1059,79,22.53,817,129.62,0,0,10,80,46,-,-,-,-,-,-,-,-,-,-,-,-,-,54,9,132,118,1,1/10,1/18,5.36,118.0,132.0,0,0,90,2,20,28,0,0/13,0/13,8.4,0.0,0.0,0,0,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Suranga Lakmal,Sri Lanka,"Mar 10, 1987 (35 years)",--,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/1785/suranga-lakmal,Scores/bat_1785.csv,Scores/bow_1785.csv,70,109,25,935,42,11.13,1936,48.3,0,0,0,114,12,86,48,22,244,26,9.38,404,60.4,0,0,0,18,3,11,6,3,7,5,2.33,11,63.64,0,0,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,70,122,12437,6229,171,5/47,7/80,3.01,36.43,72.73,4,0,86,84,3881,3534,109,4/13,4/13,5.46,32.42,35.61,0,0,11,11,208,330,8,2/26,2/26,9.52,41.25,26.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Lasith Malinga,Sri Lanka,"Aug 28, 1983 (39 years)",Galle,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/111/lasith-malinga,Scores/bat_111.csv,Scores/bow_111.csv,30,37,13,275,64,11.46,619,44.43,0,0,1,36,6,226,120,37,567,56,6.83,761,74.51,0,0,1,45,21,84,33,12,136,27,6.48,161,84.47,0,0,0,9,5,122,25,9,88,17,5.5,99,88.89,0,0,0,6,5,30,59,5209,3349,101,5/50,9/210,3.86,33.16,51.57,3,0,226,220,10936,9759,338,6/38,6/38,5.35,28.87,32.36,8,0,84,83,1799,2225,107,5/6,5/6,7.42,20.79,16.81,2,0,122,122,2827,3365,170,5/13,5/13,7.14,19.79,16.63,1,0
Jeffrey Vandersay,Sri Lanka,"Feb 05, 1990 (32 years)",Wattala,Bowler,5 ft 7 in,--,--,--,--,90,--,https://www.cricbuzz.com/profiles/10469/jeffrey-vandersay,Scores/bat_10469.csv,Scores/bow_10469.csv,1,2,0,14,8,7.0,23,60.87,0,0,0,2,0,19,12,2,89,25,8.9,212,41.98,0,0,0,3,0,14,8,7,20,8,20.0,20,100.0,0,0,0,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,60,68,2,2/68,2/68,6.8,34.0,30.0,0,0,19,18,816,743,25,4/10,4/10,5.46,29.72,32.64,0,0,14,14,296,395,7,2/26,2/26,8.01,56.43,42.29,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Nuwan Pradeep,Sri Lanka,"Oct 19, 1986 (36 years)",Negombo,Bowler,--,--,--,--,--,82,--,https://www.cricbuzz.com/profiles/6730/nuwan-pradeep,Scores/bat_6730.csv,Scores/bow_6730.csv,28,50,17,132,17,4.0,361,36.57,0,0,0,19,0,49,25,17,35,7,4.38,83,42.17,0,0,0,3,1,16,6,5,10,8,10.0,15,66.67,0,0,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,28,53,5077,3003,70,6/132,7/180,3.55,42.9,72.53,1,0,49,47,2345,2339,63,4/31,4/31,5.98,37.13,37.22,0,0,16,16,278,436,15,4/25,4/25,9.41,29.07,18.53,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Eoin Morgan,England,"Sep 10, 1986 (36 years)",Dublin,Batsman,5 ft 9 in,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/624/eoin-morgan,Scores/bat_624.csv,Scores/bow_624.csv,16,24,1,700,130,30.43,1278,54.77,2,0,3,77,6,248,230,33,7701,148,39.09,8447,91.17,14,0,47,654,220,115,106,20,2458,91,28.58,1805,136.18,0,0,14,186,120,83,75,13,1405,68,22.66,1146,122.6,0,0,5,112,64,16,-,-,-,-,-,-,-,-,-,-,-,248,-,-,-,-,-,-,-,-,-,-,-,115,-,-,-,-,-,-,-,-,-,-,-,83,-,-,-,-,-,-,-,-,-,-,-
Joe Root,England,"Dec 30, 1990 (31 years)","Sheffield, Yorkshire",Batsman,--,4,13,--,88,--,--,https://www.cricbuzz.com/profiles/8019/joe-root,Scores/bat_8019.csv,Scores/bow_8019.csv,126,231,18,10608,254,49.8,19046,55.7,28,5,55,1177,28,158,147,23,6207,133,50.06,7140,86.93,16,0,36,496,46,32,30,5,893,90,35.72,707,126.31,0,0,5,92,16,-,-,-,-,-,-,-,-,-,-,-,-,-,126,121,4166,2249,47,5/8,5/33,3.24,47.85,88.64,1,0,158,69,1553,1494,26,3/52,3/52,5.77,57.46,59.73,0,0,32,9,84,139,6,2/9,2/9,9.93,23.17,14.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Jason Roy,England,"Jul 21, 1990 (32 years)","Durban, South Africa",Batsman,--,--,19,49,--,--,--,https://www.cricbuzz.com/profiles/6534/jason-roy,Scores/bat_6534.csv,Scores/bow_6534.csv,5,10,0,187,72,18.7,318,58.81,0,0,1,26,1,110,104,3,3993,180,39.53,3767,106.0,10,0,21,477,76,64,64,0,1522,78,23.78,1106,137.61,0,0,8,153,69,13,13,2,329,91,29.91,255,129.02,0,0,2,39,9,5,-,-,-,-,-,-,-,-,-,-,-,110,-,-,-,-,-,-,-,-,-,-,-,64,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-
Liam Livingstone,England,"Aug 04, 1993 (29 years)","Barrow-in-Furness, Cumberland",Batsman,--,--,--,88,--,--,--,https://www.cricbuzz.com/profiles/10045/liam-livingstone,Scores/bat_10045.csv,Scores/bow_10045.csv,1,2,1,16,9,16.0,18,88.89,0,0,0,0,1,12,10,2,250,66,31.25,204,122.55,0,0,1,17,17,29,24,5,423,103,22.26,286,147.9,1,0,0,25,25,23,23,3,549,70,27.45,329,166.87,0,0,4,38,40,1,-,-,-,-,-,-,-,-,-,-,-,12,7,150,145,6,2/30,2/30,5.8,24.17,25.0,0,0,29,20,300,405,15,3/17,3/17,8.1,27.0,20.0,0,0,23,13,144,215,6,3/27,3/27,8.96,35.83,24.0,0,0
Dawid Malan,England,"Sep 03, 1987 (35 years)","Roehampton, England",Batsman,6 ft 0 in,93,99,6,--,--,--,https://www.cricbuzz.com/profiles/6660/dawid-malan,Scores/bat_6660.csv,Scores/bow_6660.csv,22,39,0,1074,140,27.54,2622,40.96,1,0,9,146,1,12,12,3,455,134,50.56,476,95.59,2,0,2,40,8,55,53,8,1748,103,38.84,1288,135.71,1,0,14,178,58,1,1,0,26,26,26.0,26,100.0,0,0,0,1,1,22,8,222,131,2,2/33,2/33,3.54,65.5,111.0,0,0,12,2,15,17,1,1/5,1/5,6.8,17.0,15.0,0,0,55,1,12,27,1,1/27,1/27,13.5,27.0,12.0,0,0,1,-,-,-,-,-,-,-,-,-,-,-
Moeen Ali,England,"Jun 18, 1987 (35 years)",Birmingham,Batting Allrounder,--,--,--,45,--,78,--,https://www.cricbuzz.com/profiles/6692/moeen-ali,Scores/bat_6692.csv,Scores/bow_6692.csv,64,111,8,2914,155,28.29,5697,51.15,5,0,14,355,30,123,97,15,2051,128,25.01,2067,99.23,3,0,5,177,69,71,61,15,1044,72,22.7,716,145.81,0,0,7,82,55,44,42,3,910,93,23.33,632,143.99,0,0,5,76,53,64,112,11854,7149,195,6/53,10/112,3.62,36.66,60.79,5,1,123,113,5370,4718,95,4/46,4/46,5.27,49.66,56.53,0,0,71,55,775,1081,40,3/24,3/24,8.37,27.02,19.38,0,0,44,37,554,627,24,3/7,3/7,6.79,26.12,23.08,0,0
Ben Stokes,England,"Jun 04, 1991 (31 years)","Canterbury, New Zealand",Batting Allrounder,--,25,--,--,36,--,--,https://www.cricbuzz.com/profiles/6557/ben-stokes,Scores/bat_6557.csv,Scores/bow_6557.csv,88,159,7,5474,258,36.01,9349,58.55,12,1,28,658,105,105,90,15,2924,102,38.99,3075,95.09,3,0,21,238,88,43,36,9,585,52,21.67,457,128.01,0,0,1,42,22,43,42,6,920,107,25.56,684,134.5,2,0,2,79,32,88,139,11195,6156,193,6/22,8/161,3.3,31.9,58.01,4,0,105,88,3110,3137,74,5/61,5/61,6.05,42.39,42.03,1,0,43,36,612,856,26,3/26,3/26,8.39,32.92,23.54,0,0,43,37,683,974,28,3/15,3/15,8.56,34.79,24.39,0,0
Chris Woakes,England,"Mar 02, 1989 (33 years)","Birmingham, Warwickshire",Bowling Allrounder,--,91,--,--,40,12,28,https://www.cricbuzz.com/profiles/6670/chris-woakes,Scores/bat_6670.csv,Scores/bow_6670.csv,45,74,14,1675,137,27.92,3207,52.23,1,0,6,217,5,108,74,21,1322,95,24.94,1462,90.42,0,0,5,98,19,26,11,6,125,37,25.0,86,145.35,0,0,0,7,7,21,12,6,78,18,13.0,77,101.3,0,0,0,7,2,45,85,7889,3996,130,6/17,11/102,3.04,30.74,60.68,4,1,108,104,5136,4671,157,6/45,6/45,5.46,29.75,32.71,3,0,26,26,519,680,27,3/4,3/4,7.86,25.19,19.22,0,0,21,21,440,658,30,3/6,3/6,8.97,21.93,14.67,0,0
Tom Curran,England,"Mar 12, 1995 (27 years)","Cape Town, Cape Province",Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/9522/tom-curran,Scores/bat_9522.csv,Scores/bow_9522.csv,2,3,1,66,39,33.0,120,55.0,0,0,0,12,0,28,17,9,303,47,37.88,321,94.39,0,0,0,29,5,30,13,7,64,14,10.67,56,114.29,0,0,0,1,4,13,10,5,127,54,25.4,107,118.69,0,0,1,10,3,2,3,396,200,2,1/65,1/82,3.03,100.0,198.0,0,0,28,28,1308,1290,34,5/35,5/35,5.92,37.94,38.47,1,0,30,29,588,907,29,4/36,4/36,9.26,31.28,20.28,0,0,13,13,238,430,13,3/29,3/29,10.84,33.08,18.31,0,0
Lewis Gregory,England,"May 24, 1992 (30 years)",Plymouth,Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/7854/lewis-gregory,Scores/bat_7854.csv,Scores/bow_7854.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,0,117,77,58.5,116,100.86,0,0,1,10,3,9,7,1,45,15,7.5,41,109.76,0,0,0,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,114,97,4,3/44,3/44,5.11,24.25,28.5,0,0,9,5,78,117,2,1/10,1/10,9.0,58.5,39.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Sam Curran,England,"Jun 03, 1998 (24 years)",Northampton,Bowling Allrounder,--,--,--,--,71,--,5,https://www.cricbuzz.com/profiles/10420/sam-curran,Scores/bat_10420.csv,Scores/bow_10420.csv,24,38,5,815,78,24.7,1271,64.12,0,0,3,96,21,18,11,2,206,95,22.89,219,94.06,0,0,1,16,8,35,21,8,158,24,12.15,121,130.58,0,0,0,8,9,32,23,8,337,55,22.47,225,149.78,0,0,2,30,18,24,42,3091,1669,47,4/58,5/92,3.24,35.51,65.77,0,0,18,18,724,721,16,5/48,5/48,5.98,45.06,45.25,1,0,35,35,694,892,41,5/10,5/10,7.71,21.76,16.93,1,0,32,31,648,995,32,4/11,4/11,9.21,31.09,20.25,0,0
Jonny Bairstow,England,"Sep 26, 1989 (33 years)","Bradford, Yorkshire",WK-Batsman,--,12,7,64,--,--,--,https://www.cricbuzz.com/profiles/6507/jonny-bairstow,Scores/bat_6507.csv,Scores/bow_6507.csv,89,159,11,5482,167,37.04,9520,57.58,12,0,23,650,46,95,86,8,3634,141,46.59,3490,104.13,11,0,15,408,89,66,60,12,1337,90,27.85,980,136.43,0,0,8,120,57,39,39,3,1291,114,35.86,905,142.65,1,0,9,133,55,89,-,-,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-
Jos Buttler,England,"Sep 08, 1990 (32 years)","Taunton, Somerset",WK-Batsman,--,65,31,12,--,--,--,https://www.cricbuzz.com/profiles/2258/jos-buttler,Scores/bat_2258.csv,Scores/bow_2258.csv,57,100,9,2907,152,31.95,5365,54.18,2,0,18,339,33,159,132,25,4275,162,39.95,3591,119.05,10,0,22,350,146,103,95,20,2602,101,34.69,1804,144.24,1,0,19,233,108,82,81,10,2831,124,39.87,1891,149.71,5,0,15,277,135,57,-,-,-,-,-,-,-,-,-,-,-,159,-,-,-,-,-,-,-,-,-,-,-,103,-,-,-,-,-,-,-,-,-,-,-,82,-,-,-,-,-,-,-,-,-,-,-
Sam Billings,England,"Jun 15, 1991 (31 years)","Pembury, Kent",WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/7990/sam-billings,Scores/bat_7990.csv,Scores/bow_7990.csv,3,3,0,66,36,22.0,114,57.89,0,0,0,10,0,28,23,2,702,118,33.43,771,91.05,1,0,5,74,8,37,33,5,478,87,17.07,368,129.89,0,0,2,41,16,30,27,1,503,56,19.35,388,129.64,0,0,3,40,20,3,-,-,-,-,-,-,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-
